order_id,user_id,restaurant_id,post_id,delivery_person_id,order_timestamp,pickup_time,delivery_latitude,delivery_longitude,status,total_price,time_taken_minutes,city_id
1276,3416,65,23,80,2025-03-03 17:49:49,2025-03-03 18:02:49,36.84890315634924,10.225308051832037,Completed,25.07,35,23
1277,2104,54,,54,2025-02-25 12:24:38,2025-02-25 12:44:38,36.85843347710073,10.156260543760444,Cancelled,37.42,15,23
1278,4104,74,,39,2025-01-11 13:38:54,2025-01-11 13:56:54,36.37886454341338,10.112154746059767,Completed,29.85,23,24
1279,2072,25,95,97,2025-02-13 18:36:16,2025-02-13 18:54:16,33.95056615135805,8.13862190544922,Cancelled,39.57,33,22
1280,1387,28,,34,2025-01-20 14:38:11,2025-01-20 14:51:11,36.718684108686645,10.202246868177516,Completed,10.87,23,3
1281,643,97,,13,2025-01-18 18:23:33,2025-01-18 18:34:33,36.778900191575666,10.151800105139998,Completed,14.02,23,13
1282,2544,115,4490,25,2025-03-25 21:29:30,2025-03-25 21:42:30,36.8019386309533,10.156360463589158,Completed,35.7,30,23
1283,2864,169,495,31,2025-02-02 09:40:15,2025-02-02 09:55:15,36.75901205972581,10.1662072046947,Cancelled,43.84,21,3
1284,821,60,,76,2025-01-29 21:39:49,2025-01-29 21:51:49,36.2120739533464,8.720210609076156,Completed,48.68,42,11
1285,2740,7,,50,2025-01-24 19:24:29,2025-01-24 19:38:29,34.73248364287586,10.72198588787818,Completed,30.91,29,17
1286,3980,150,,10,2025-01-16 13:19:42,2025-01-16 13:31:42,36.86999022758865,10.146279244394654,Completed,45.41,35,1
1287,1187,178,,91,2025-01-04 21:32:56,2025-01-04 21:46:56,36.859920562838745,10.220014390933416,Completed,27.95,28,23
1288,3855,13,,60,2025-02-04 19:26:46,2025-02-04 19:36:46,36.80358169049243,10.19988463358455,Completed,26.03,20,23
1289,3850,58,,14,2025-02-27 09:28:42,2025-02-27 09:45:42,36.81182663564284,10.140879520773362,Completed,409.28,28,23
1290,904,104,,1,2025-01-27 14:58:14,2025-01-27 15:13:14,36.485048186507996,10.71556351063381,Completed,20.32,20,16
1291,4096,8,2531,98,2025-03-17 21:40:29,2025-03-17 21:50:29,36.82790375034521,10.202036840387825,Completed,11.89,20,23
1292,310,155,,61,2025-02-04 13:23:26,2025-02-04 13:40:26,35.83853150549654,10.635004678245949,Completed,27.98,16,20
1293,3340,165,,97,2025-02-09 17:44:49,2025-02-09 17:57:49,35.742578903704434,10.782259146002316,Completed,24.85,23,15
1294,383,116,2007,99,2025-02-15 17:35:03,2025-02-15 17:52:03,36.481796550357814,10.746397663559687,Completed,22.82,24,16
1295,1048,102,,24,2025-01-04 08:57:17,2025-01-04 09:11:17,36.49340732770505,10.705843535553228,Completed,27.53,29,16
1296,1862,189,2377,52,2025-03-10 20:22:34,2025-03-10 20:33:34,34.465331779560024,8.79113146665814,Cancelled,29.11,26,6
1297,3541,181,,8,2025-01-01 10:16:15,2025-01-01 10:27:15,33.87456817403173,10.082052022911551,Cancelled,16.37,26,5
1298,583,158,739,69,2025-03-04 08:04:43,2025-03-04 08:24:43,36.779872120411916,10.169461656946993,Completed,27.46,28,23
1299,1766,192,,48,2025-02-18 19:53:28,2025-02-18 20:12:28,36.78086173054371,10.16663357268992,Completed,16.94,30,3
1300,1378,174,2505,35,2025-02-23 12:02:59,2025-02-23 12:12:59,36.78384680888968,10.179717546284124,Completed,30.26,23,13
1301,4987,99,,37,2025-02-06 16:16:47,2025-02-06 16:31:47,36.7852072422553,10.223147934726112,Completed,43.65,27,23
1302,1113,140,,52,2025-01-17 13:38:53,2025-01-17 13:50:53,34.44207168091127,8.778908855559456,Completed,17.72,41,6
1303,854,182,,7,2025-01-13 17:57:45,2025-01-13 18:14:45,32.93521607681955,10.436946549974058,Completed,27.6,29,21
1304,3194,7,4555,62,2025-01-09 09:20:25,2025-01-09 09:37:25,34.740532192919694,10.708030200547851,Completed,45.26,23,17
1305,4092,50,3073,15,2025-02-09 19:07:36,2025-02-09 19:24:36,33.36102971637471,10.52899260351131,Completed,46.26,22,14
1306,3357,78,,40,2025-01-13 13:44:53,2025-01-13 13:57:53,35.1954926649631,8.830493570757383,Completed,37.29,26,9
1307,3684,139,,33,2025-01-17 21:55:22,2025-01-17 22:05:22,36.844050469945586,10.147169604900407,Completed,39.82,25,23
1308,1044,164,,100,2025-03-22 13:13:35,2025-03-22 13:25:35,36.81106447009163,10.262049472514308,Completed,37.05,22,3
1309,3662,179,,47,2025-03-22 18:04:38,2025-03-22 18:23:38,36.78681277493499,10.198573281390203,Completed,37.13,26,23
1310,505,14,4985,76,2025-03-07 19:04:19,2025-03-07 19:19:19,36.12202170437638,8.76949210198495,Completed,27.8,36,11
1311,34,13,,83,2025-01-10 12:29:04,2025-01-10 12:39:04,36.80577018004437,10.197706303895794,Completed,21.44,17,23
1312,4290,82,,24,2025-01-12 18:29:20,2025-01-12 18:43:20,36.51342820250746,10.713470914013822,Completed,35.5,15,16
1313,3973,106,,31,2025-03-10 18:17:11,2025-03-10 18:29:11,36.71730922441849,10.167486491593662,Completed,49.0,32,3
1314,2203,13,751,7,2025-01-11 14:32:01,2025-01-11 14:47:01,36.80418740364672,10.200708835557247,Completed,19.45,17,23
1315,1811,190,849,97,2025-02-03 19:24:58,2025-02-03 19:36:58,35.786309832060425,10.756701066021654,Cancelled,24.09,37,15
1316,1861,109,869,80,2025-03-16 21:00:35,2025-03-16 21:19:35,36.76330754804832,10.138638870695448,Completed,15.35,27,23
1317,3096,73,,50,2025-01-08 18:02:42,2025-01-08 18:13:42,34.75673121397389,10.74834388252927,Completed,41.16,27,17
1318,3872,60,,76,2025-02-01 19:27:51,2025-02-01 19:37:51,36.198911213719775,8.714154525271518,Completed,14.51,25,11
1319,50,30,,19,2025-03-11 11:28:03,2025-03-11 11:38:03,36.83916585399581,10.15641932373533,Completed,14.35,27,23
1320,4627,65,,84,2025-01-07 13:02:50,2025-01-07 13:18:50,36.83492351394455,10.22280139319522,Completed,34.66,26,23
1321,368,89,3175,91,2025-03-10 10:25:50,2025-03-10 10:41:50,36.760194439989,10.23628069706599,Completed,44.89,31,23
1322,1343,55,,49,2025-02-20 09:42:52,2025-02-20 10:02:52,36.83497344629385,10.14950392196332,Completed,14.3,26,1
1323,3153,82,,16,2025-02-14 21:38:17,2025-02-14 21:54:17,36.52304928825662,10.704215975211792,Completed,32.49,39,16
1324,900,66,,34,2025-01-20 13:52:49,2025-01-20 14:09:49,36.75740862060946,10.172421853228425,Cancelled,21.28,25,3
1325,4392,118,,42,2025-01-17 12:16:04,2025-01-17 12:29:04,36.80059976256874,10.177374927317809,Completed,44.84,28,23
1326,411,129,,11,2025-03-15 21:46:48,2025-03-15 22:03:48,36.81347216054319,10.14376901355651,Completed,28.36,28,23
1327,3261,147,,51,2025-01-30 11:51:48,2025-01-30 12:03:48,36.78356394632597,10.148856051975814,Completed,48.14,29,13
1328,3319,5,,33,2025-01-22 21:24:44,2025-01-22 21:41:44,36.80911300461062,10.191344212747703,Completed,205.49,46,23
1329,2721,1,,99,2025-02-20 18:03:25,2025-02-20 18:18:25,36.43566239400163,10.723574929236873,Cancelled,18.5,35,16
1330,1830,177,,6,2025-03-16 13:05:19,2025-03-16 13:15:19,36.810668024336145,10.137654463004097,Completed,15.24,22,23
1331,1048,77,,42,2025-01-16 11:35:33,2025-01-16 11:47:33,36.78794960659389,10.1476565271108,Completed,29.79,27,23
1332,482,198,,84,2025-03-26 17:19:19,2025-03-26 17:35:19,36.808150785600446,10.15637988032451,Completed,15.83,29,23
1333,86,17,,44,2025-01-09 19:20:36,2025-01-09 19:35:36,36.50201669875344,10.741139830727342,Completed,43.54,39,16
1334,3845,82,1733,64,2025-03-05 11:59:15,2025-03-05 12:17:15,36.519083581506685,10.709838320211759,Completed,14.56,19,16
1335,585,29,290,14,2025-01-15 13:44:23,2025-01-15 13:56:23,36.79520648156975,10.146357796419148,Completed,32.78,34,23
1336,552,52,942,43,2025-03-25 21:07:04,2025-03-25 21:17:04,34.76959505895221,10.797051077779935,Completed,15.79,26,17
1337,56,3,,42,2025-03-06 20:39:32,2025-03-06 20:56:32,36.77056908319602,10.136374175176046,Completed,11.27,41,23
1338,3474,5,,70,2025-02-01 10:17:04,2025-02-01 10:33:04,36.809140833328335,10.19166321806204,Cancelled,29.24,15,23
1339,2712,2,,59,2025-01-04 15:50:04,2025-01-04 16:08:04,34.73376065886213,10.80251626054941,Completed,45.29,27,17
1340,995,22,,16,2025-01-06 20:18:02,2025-01-06 20:37:02,36.46812666763402,10.718238131485185,Completed,17.53,15,16
1341,4321,30,4703,72,2025-01-07 20:10:03,2025-01-07 20:22:03,36.82334171522727,10.141498991600004,Cancelled,12.9,27,23
1342,2044,136,,72,2025-02-21 12:30:13,2025-02-21 12:48:13,36.8487436265838,10.206186989017771,Completed,11.01,45,23
1343,1716,42,,57,2025-02-26 15:02:17,2025-02-26 15:18:17,36.783746442273355,10.195973531529834,Cancelled,22.39,17,23
1344,3008,34,,30,2025-03-24 19:51:42,2025-03-24 20:09:42,35.797403248687736,10.615698173543826,Cancelled,22.65,24,20
1345,3210,193,261,57,2025-01-23 13:33:34,2025-01-23 13:52:34,37.27524834408711,9.860747921343984,Completed,23.39,25,4
1346,3870,54,,42,2025-03-18 10:31:08,2025-03-18 10:44:08,36.85319054426111,10.163104088767662,Completed,18.25,31,23
1347,4502,89,,5,2025-03-13 13:57:54,2025-03-13 14:15:54,36.76352027638864,10.2199971709913,Completed,23.53,26,23
1348,1260,163,,48,2025-03-03 19:25:27,2025-03-03 19:44:27,36.75269117006875,10.164450288352558,Completed,23.06,19,3
1349,3108,165,,97,2025-01-10 13:13:02,2025-01-10 13:25:02,35.740415791058645,10.780112454470714,Completed,29.37,32,15
1350,159,178,1715,6,2025-02-16 13:11:43,2025-02-16 13:30:43,36.859302662173725,10.227234783369383,Completed,14.28,23,23
1351,3805,181,,93,2025-01-11 19:40:45,2025-01-11 19:55:45,33.86210932498641,10.07455515668774,Completed,32.96,23,5
1352,3474,149,,55,2025-02-12 18:37:10,2025-02-12 18:50:10,36.38794073790286,10.130753416553919,Completed,48.51,32,24
1353,2588,104,780,1,2025-01-08 15:42:38,2025-01-08 16:00:38,36.46832961096621,10.722516496544847,Cancelled,25.98,20,16
1354,3793,31,,33,2025-01-11 08:58:20,2025-01-11 09:08:20,36.77757033099441,10.142258290725682,Completed,42.28,31,23
1355,4112,154,,94,2025-01-09 18:35:48,2025-01-09 18:55:48,36.09705114518446,9.339987986566472,Cancelled,17.03,32,19
1356,1724,70,,93,2025-01-18 09:15:18,2025-01-18 09:30:18,33.88560731763771,10.08744561274208,Completed,10.69,15,5
1357,2548,158,3373,78,2025-01-05 21:31:57,2025-01-05 21:42:57,36.7916238304572,10.176446919125903,Completed,22.27,33,23
1358,2754,93,,52,2025-02-24 19:21:41,2025-02-24 19:38:41,34.45783690329062,8.82206456121281,Completed,36.08,25,6
1359,467,159,,39,2025-03-11 12:48:03,2025-03-11 12:59:03,36.41816157760407,10.112294166484569,Completed,36.01,17,24
1360,1012,107,,73,2025-02-01 08:53:47,2025-02-01 09:04:47,36.725875668279215,9.207631611419764,Completed,37.42,31,2
1361,4888,89,,91,2025-03-19 21:15:34,2025-03-19 21:25:34,36.76437973660226,10.220943735460285,Completed,33.33,25,23
1362,748,25,,23,2025-02-23 19:52:58,2025-02-23 20:05:58,33.939810653169395,8.15583042673321,Completed,16.35,20,22
1363,1936,160,,99,2025-02-22 13:48:07,2025-02-22 14:08:07,36.43383475600442,10.756196529959178,Completed,24.85,29,16
1364,1391,131,,32,2025-02-05 19:32:14,2025-02-05 19:52:14,36.48295545115769,8.774026745887989,Completed,43.78,30,7
1365,459,150,,49,2025-03-03 13:26:55,2025-03-03 13:36:55,36.874938800051446,10.164176016860834,Completed,38.66,33,1
1366,4355,42,,80,2025-03-20 10:05:23,2025-03-20 10:15:23,36.77519531610437,10.198203801206368,Cancelled,22.32,27,23
1367,3219,148,4972,93,2025-02-06 21:05:56,2025-02-06 21:22:56,33.832622595652936,10.119594047172912,Completed,13.7,27,5
1368,1597,175,2211,47,2025-03-26 13:11:58,2025-03-26 13:25:58,36.84547025054084,10.208539405846297,Completed,39.25,20,23
1369,109,173,,10,2025-02-09 16:30:09,2025-02-09 16:45:09,36.89686466904139,10.127321386329568,Completed,43.1,33,1
1370,2924,87,4396,55,2025-01-24 17:50:45,2025-01-24 18:01:45,36.43037938207858,10.133212840061631,Completed,46.17,25,24
1371,592,7,3872,43,2025-03-26 10:23:26,2025-03-26 10:41:26,34.74090619615859,10.716462547252549,Completed,13.27,32,17
1372,3896,178,3366,80,2025-02-18 09:51:46,2025-02-18 10:10:46,36.851526073344665,10.229348591845428,Completed,17.18,17,23
1373,344,45,23,15,2025-02-28 19:44:43,2025-02-28 19:56:43,33.39249823529438,10.559312761122722,Completed,12.56,25,14
1374,1764,29,,72,2025-02-07 19:40:45,2025-02-07 19:51:45,36.795133081468094,10.139622651522314,Completed,28.07,28,23
1375,3945,159,3355,39,2025-02-06 20:49:06,2025-02-06 21:04:06,36.4073743038912,10.116755091776518,Completed,21.26,29,24
1376,4588,158,,88,2025-03-24 18:08:28,2025-03-24 18:28:28,36.7873606188986,10.18128268343454,Completed,33.33,37,23
1377,2661,50,4318,15,2025-01-07 15:18:38,2025-01-07 15:32:38,33.35805669843188,10.539158947081349,Completed,33.77,26,14
1378,1681,164,,40,2025-02-10 18:25:17,2025-02-10 18:38:17,36.80895672161692,10.259447922407139,Completed,19.73,19,3
1379,2254,172,,52,2025-01-15 18:55:47,2025-01-15 19:15:47,34.377176748466276,8.754349876953919,Completed,14.88,27,6
1380,1970,128,,93,2025-01-21 12:16:40,2025-01-21 12:26:40,33.85700071372313,10.045537413339716,Completed,27.06,22,5
1381,2844,32,,89,2025-03-04 14:35:26,2025-03-04 14:48:26,35.83016299627409,10.579738365663232,Completed,34.47,36,20
1382,2024,6,,59,2025-01-18 15:18:05,2025-01-18 15:32:05,34.78955881252747,10.794389743566976,Completed,43.61,23,17
1383,3998,119,,40,2025-01-29 12:10:28,2025-01-29 12:21:28,36.79328514567067,10.170058661936286,Completed,16.41,30,3
1384,1832,172,,52,2025-01-05 12:52:58,2025-01-05 13:05:58,34.37509399195522,8.758973841421279,Completed,35.06,31,6
1385,4270,70,2056,93,2025-02-05 14:01:03,2025-02-05 14:21:03,33.881045055723504,10.085725027595542,Completed,48.52,22,5
1386,927,179,227,28,2025-02-09 19:27:38,2025-02-09 19:46:38,36.781445214433134,10.199392397749996,Completed,36.9,30,23
1387,1279,74,,39,2025-03-13 20:24:37,2025-03-13 20:41:37,36.36983254814295,10.118727911006882,Completed,21.14,23,24
1388,199,13,2954,91,2025-01-08 12:12:39,2025-01-08 12:27:39,36.80204033891861,10.203000075540212,Completed,15.3,26,23
1389,273,179,,5,2025-01-04 20:38:10,2025-01-04 20:50:10,36.79467796993055,10.195350489383772,Completed,48.35,40,23
1390,4430,139,,60,2025-01-26 16:51:50,2025-01-26 17:10:50,36.846280632254896,10.15376081842704,Completed,42.96,31,23
1391,356,64,2913,87,2025-01-23 20:14:00,2025-01-23 20:30:00,36.75334918251903,10.164752950327347,Cancelled,36.27,20,3
1392,2910,9,3731,53,2025-01-22 11:25:55,2025-01-22 11:41:55,36.84799529020925,10.143498055907173,Cancelled,45.25,21,1
1393,645,21,2250,47,2025-01-11 21:52:41,2025-01-11 22:07:41,36.86000533497279,10.137316365689935,Completed,43.75,27,23
1394,788,134,,51,2025-02-15 19:35:27,2025-02-15 19:50:27,36.809877104258845,10.155427819133143,Cancelled,31.91,16,13
1395,2384,56,3440,25,2025-03-18 11:39:56,2025-03-18 11:49:56,36.82623349033633,10.134134740914481,Completed,29.06,18,23
1396,372,84,,49,2025-01-29 13:01:11,2025-01-29 13:12:11,36.81436246634412,10.17181600361109,Completed,24.37,19,1
1397,2582,165,,2,2025-01-21 11:18:02,2025-01-21 11:36:02,35.7415406537206,10.793948488007281,Completed,34.7,34,15
1398,4975,145,829,6,2025-03-14 12:36:09,2025-03-14 12:50:09,36.82470597178313,10.228805441137029,Completed,30.76,27,23
1399,1035,177,2601,60,2025-01-27 13:30:09,2025-01-27 13:42:09,36.823242106509475,10.136688804842196,Completed,15.37,23,23
1400,2786,53,2160,98,2025-01-20 13:01:30,2025-01-20 13:11:30,36.83865931485561,10.175832166916344,Completed,29.09,22,23
1401,3366,176,,57,2025-01-12 17:04:48,2025-01-12 17:24:48,36.840365565119214,10.190682834521242,Completed,26.39,30,23
1402,2746,6,,59,2025-01-14 08:10:17,2025-01-14 08:26:17,34.78597563850012,10.7875534956235,Completed,24.25,37,17
1403,453,31,,47,2025-03-26 18:16:11,2025-03-26 18:32:11,36.77585587611788,10.143040823617433,Completed,21.51,21,23
1404,1908,100,,34,2025-02-19 19:35:39,2025-02-19 19:45:39,33.96453619322299,8.139251008238253,Completed,44.81,41,22
1405,600,82,,79,2025-02-15 21:03:52,2025-02-15 21:23:52,36.52289271982093,10.718290474001638,Completed,33.99,22,16
1406,3918,89,,91,2025-01-01 19:59:17,2025-01-01 20:17:17,36.757154137044736,10.231313686450582,Completed,34.86,35,23
1407,1658,88,1771,56,2025-01-01 16:23:28,2025-01-01 16:42:28,35.770598254033416,10.61727350128715,Completed,47.32,25,20
1408,648,143,545,56,2025-01-14 14:07:31,2025-01-14 14:19:31,35.84237525749983,10.646674960593199,Completed,49.14,40,20
1409,4344,84,4364,10,2025-01-20 20:30:24,2025-01-20 20:50:24,36.817906941915645,10.164734384845312,Completed,20.14,49,1
1410,2294,188,1684,36,2025-02-09 19:57:55,2025-02-09 20:16:55,35.06566442303544,9.491079152286092,Completed,41.09,31,18
1411,2245,135,,74,2025-03-12 18:55:05,2025-03-12 19:08:05,36.4693782179944,10.714005453384614,Completed,33.84,26,16
1412,32,184,,54,2025-02-27 16:17:12,2025-02-27 16:35:12,36.7695332098735,10.140362345193955,Completed,24.79,21,23
1413,3888,182,2769,7,2025-02-21 08:37:30,2025-02-21 08:56:30,32.92025648378047,10.443915164274715,Completed,20.15,19,21
1414,345,177,,7,2025-03-10 13:32:50,2025-03-10 13:48:50,36.81868583223915,10.140411953493816,Completed,39.57,15,23
1415,481,100,2884,60,2025-02-23 12:26:35,2025-02-23 12:36:35,33.95617059943839,8.122041277183039,Completed,49.54,29,22
1416,278,172,,52,2025-02-28 11:25:22,2025-02-28 11:35:22,34.386868916487884,8.745533426792768,Completed,29.35,42,6
1417,315,166,,38,2025-03-22 08:09:20,2025-03-22 08:27:20,36.84704642531524,10.18933779069574,Completed,42.92,23,23
1418,4560,146,,80,2025-01-15 17:08:38,2025-01-15 17:27:38,32.94686888750967,10.479347224599536,Completed,27.43,27,21
1419,604,146,,8,2025-02-11 11:21:04,2025-02-11 11:40:04,32.942493782772274,10.490472943453792,Completed,40.16,20,21
1420,1439,4,,51,2025-03-20 15:02:01,2025-03-20 15:17:01,36.82652884925924,10.206786285588874,Completed,15.73,20,13
1421,559,37,,20,2025-02-24 17:29:53,2025-02-24 17:45:53,35.70342109910882,10.13818122340617,Completed,37.82,23,8
1422,4695,155,2446,86,2025-01-14 13:46:55,2025-01-14 14:02:55,35.852888891914496,10.622968576305086,Cancelled,18.7,28,20
1423,324,25,703,87,2025-01-01 18:44:35,2025-01-01 18:55:35,33.94888919484881,8.150474276761326,Completed,27.72,26,22
1424,4415,89,,28,2025-01-20 13:56:06,2025-01-20 14:16:06,36.76582348409134,10.223880015770627,Completed,28.75,27,23
1425,4113,14,3281,76,2025-02-11 10:48:22,2025-02-11 11:00:22,36.124527266883085,8.764150246076582,Completed,25.83,47,11
1426,13,3,4181,11,2025-01-16 15:25:40,2025-01-16 15:44:40,36.76118846005469,10.134149396254648,Completed,11.83,25,23
1427,1175,76,,70,2025-01-10 12:51:06,2025-01-10 13:01:06,36.776286398139085,10.193223925155843,Completed,11.98,34,23
1428,1390,181,1588,8,2025-01-25 09:14:37,2025-01-25 09:24:37,33.86939837503999,10.075501565567334,Completed,39.1,27,5
1429,1918,190,4855,2,2025-01-15 21:21:11,2025-01-15 21:34:11,35.798524382077,10.766557096506192,Completed,36.41,46,15
1430,2907,154,,94,2025-03-09 18:33:02,2025-03-09 18:51:02,36.08647459806039,9.335919789031392,Cancelled,21.8,30,19
1431,1393,116,,24,2025-03-24 16:37:04,2025-03-24 16:55:04,36.49293692461981,10.74504991109084,Completed,22.36,28,16
1432,1734,85,,99,2025-03-02 15:32:27,2025-03-02 15:42:27,36.489977827585356,10.775386972322568,Cancelled,19.79,40,16
1433,1628,15,1092,70,2025-02-11 19:55:51,2025-02-11 20:09:51,36.78245381346627,10.201275604392368,Completed,28.36,24,23
1434,4723,81,,97,2025-02-13 08:24:19,2025-02-13 08:39:19,35.77562092530876,10.822257167193257,Cancelled,47.95,52,15
1435,159,1,,66,2025-01-02 13:27:15,2025-01-02 13:44:15,36.43658043518841,10.709262391316274,Completed,43.94,33,16
1436,3052,98,,94,2025-02-19 20:16:34,2025-02-19 20:35:34,36.1165837019296,9.36846928148271,Completed,20.9,24,19
1437,2436,142,,76,2025-02-10 18:44:45,2025-02-10 18:54:45,36.201017851241666,8.66911920356972,Completed,11.04,28,11
1438,4715,184,,17,2025-02-16 20:00:18,2025-02-16 20:12:18,36.773299015871714,10.13212735392607,Cancelled,35.74,29,23
1439,1209,12,530,76,2025-01-20 13:24:46,2025-01-20 13:35:46,36.205818620948556,8.669731351449856,Completed,31.76,40,11
1440,3861,184,,38,2025-02-07 08:52:59,2025-02-07 09:12:59,36.76744512893709,10.14923688444666,Completed,38.63,31,23
1441,3159,181,,8,2025-03-13 10:20:10,2025-03-13 10:31:10,33.86228217891405,10.083433412690743,Completed,32.21,18,5
1442,2273,70,,8,2025-01-09 13:32:11,2025-01-09 13:50:11,33.884057435124745,10.093396846056834,Completed,24.6,22,5
1443,2545,30,,37,2025-03-04 11:22:00,2025-03-04 11:33:00,36.83691750355346,10.153180099400803,Completed,23.52,15,23
1444,615,127,,31,2025-03-25 20:27:02,2025-03-25 20:46:02,35.18564415615728,8.857281765054035,Completed,30.61,45,9
1445,4697,93,4536,52,2025-02-25 17:30:17,2025-02-25 17:50:17,34.468334258130604,8.820039761689394,Completed,46.17,22,6
1446,2331,19,,76,2025-01-02 21:46:34,2025-01-02 21:56:34,33.976232175729045,8.171677433641229,Completed,14.22,38,22
1447,4269,24,1644,75,2025-03-21 19:18:58,2025-03-21 19:33:58,36.82265597486242,10.195783246506405,Completed,25.76,25,1
1448,62,165,,68,2025-01-02 13:31:41,2025-01-02 13:42:41,35.74865263941561,10.791703588593268,Completed,41.39,32,15
1449,152,173,,53,2025-02-28 11:04:37,2025-02-28 11:19:37,36.89009568566262,10.136102470538269,Completed,28.26,19,1
